x,xl
http://purl.obolibrary.org/obo/GO_0008092,cytoskeletal protein binding
http://purl.obolibrary.org/obo/GO_0002162,dystroglycan binding
http://purl.obolibrary.org/obo/GO_0015229,L-ascorbic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015802,basic amino acid transport
http://purl.obolibrary.org/obo/GO_0021861,forebrain radial glial cell differentiation
http://purl.obolibrary.org/obo/GO_0042450,arginine biosynthetic process via ornithine
http://purl.obolibrary.org/obo/GO_1902775,mitochondrial large ribosomal subunit assembly
http://purl.obolibrary.org/obo/GO_0003245,cardiac muscle tissue growth involved in heart morphogenesis
http://purl.obolibrary.org/obo/GO_0031604,"nuclear proteasome core complex, alpha-subunit complex"
http://purl.obolibrary.org/obo/GO_0002873,positive regulation of natural killer cell tolerance induction
http://purl.obolibrary.org/obo/GO_0072574,hepatocyte proliferation
http://purl.obolibrary.org/obo/GO_0072300,positive regulation of metanephric glomerulus development
http://purl.obolibrary.org/obo/GO_0070365,hepatocyte differentiation
http://purl.obolibrary.org/obo/GO_0099628,neurotransmitter receptor diffusion trapping
http://purl.obolibrary.org/obo/GO_1903134,trehalose catabolic process involved in cellular response to stress
http://purl.obolibrary.org/obo/GO_0099511,voltage-gated calcium channel activity involved in regulation of cytosolic calcium levels
http://purl.obolibrary.org/obo/GO_0042988,X11-like protein binding
http://purl.obolibrary.org/obo/GO_0000266,mitochondrial fission
http://purl.obolibrary.org/obo/GO_0004857,enzyme inhibitor activity
http://purl.obolibrary.org/obo/GO_0015607,ATPase-coupled fatty-acyl-CoA transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0006869,lipid transport
http://purl.obolibrary.org/obo/GO_0031683,G-protein beta/gamma-subunit complex binding
http://purl.obolibrary.org/obo/GO_0043063,intercellular bridge organization
http://purl.obolibrary.org/obo/GO_0046252,toluene biosynthetic process
http://purl.obolibrary.org/obo/GO_0120123,ubiquitin activating enzyme complex
http://purl.obolibrary.org/obo/GO_0015252,proton channel activity
http://purl.obolibrary.org/obo/GO_0007060,male meiosis chromosome segregation
http://purl.obolibrary.org/obo/GO_0002936,bradykinin biosynthetic process
http://purl.obolibrary.org/obo/GO_0060253,negative regulation of glial cell proliferation
http://purl.obolibrary.org/obo/GO_0003161,cardiac conduction system development
http://purl.obolibrary.org/obo/GO_0099520,ion antiporter activity involved in regulation of presynaptic membrane potential
http://purl.obolibrary.org/obo/GO_0007217,tachykinin receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0000151,ubiquitin ligase complex
http://purl.obolibrary.org/obo/GO_0097617,annealing activity
http://purl.obolibrary.org/obo/GO_0060184,cell cycle switching
http://purl.obolibrary.org/obo/GO_0014813,skeletal muscle satellite cell commitment
http://purl.obolibrary.org/obo/GO_0098045,virus baseplate assembly
http://purl.obolibrary.org/obo/GO_0097275,cellular ammonia homeostasis
http://purl.obolibrary.org/obo/GO_0010404,cell wall hydroxyproline-rich glycoprotein metabolic process
http://purl.obolibrary.org/obo/GO_0016346,male meiotic chromosome movement towards spindle pole
http://purl.obolibrary.org/obo/GO_0015545,bicyclomycin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0090204,protein localization to nuclear pore
http://purl.obolibrary.org/obo/GO_0006878,cellular copper ion homeostasis
http://purl.obolibrary.org/obo/GO_1905324,telomere-telomerase complex assembly
http://purl.obolibrary.org/obo/GO_0044725,chromatin reprogramming in the zygote
http://purl.obolibrary.org/obo/GO_0080122,AMP transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0009672,auxin:proton symporter activity
http://purl.obolibrary.org/obo/GO_0032088,negative regulation of NF-kappaB transcription factor activity
http://purl.obolibrary.org/obo/GO_0010248,establishment or maintenance of transmembrane electrochemical gradient
http://purl.obolibrary.org/obo/GO_0030579,ubiquitin-dependent SMAD protein catabolic process
http://purl.obolibrary.org/obo/GO_0001109,promoter clearance during DNA-templated transcription
http://purl.obolibrary.org/obo/GO_0008134,transcription factor binding
http://purl.obolibrary.org/obo/GO_0062235,axonemal basal plate assembly
http://purl.obolibrary.org/obo/GO_0106028,neuron projection retraction
http://purl.obolibrary.org/obo/GO_0060887,limb epidermis development
http://purl.obolibrary.org/obo/GO_1903302,regulation of pyruvate kinase activity
http://purl.obolibrary.org/obo/GO_0010583,response to cyclopentenone
http://purl.obolibrary.org/obo/GO_0010973,positive regulation of division septum assembly
http://purl.obolibrary.org/obo/GO_0003162,atrioventricular node development
http://purl.obolibrary.org/obo/GO_0007218,neuropeptide signaling pathway
http://purl.obolibrary.org/obo/GO_0032767,copper-dependent protein binding
http://purl.obolibrary.org/obo/GO_0033499,galactose catabolic process via UDP-galactose
http://purl.obolibrary.org/obo/GO_0060737,prostate gland morphogenetic growth
http://purl.obolibrary.org/obo/GO_0015077,monovalent inorganic cation transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1902217,erythrocyte apoptotic process
http://purl.obolibrary.org/obo/GO_0015546,sulfathiazole transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0000002,mitochondrial genome maintenance
http://purl.obolibrary.org/obo/GO_0099521,ATPase coupled ion transmembrane transporter activity involved in regulation of presynaptic membrane potential
http://purl.obolibrary.org/obo/GO_0044726,protection of DNA demethylation of female pronucleus
http://purl.obolibrary.org/obo/GO_0031357,integral component of chloroplast inner membrane
http://purl.obolibrary.org/obo/GO_0032431,activation of phospholipase A2 activity
http://purl.obolibrary.org/obo/GO_0042998,positive regulation of Golgi to plasma membrane protein transport
http://purl.obolibrary.org/obo/GO_0006691,leukotriene metabolic process
http://purl.obolibrary.org/obo/GO_0019528,D-arabitol catabolic process to xylulose 5-phosphate
http://purl.obolibrary.org/obo/GO_0015804,neutral amino acid transport
http://purl.obolibrary.org/obo/GO_0022016,pallium glioblast division
http://purl.obolibrary.org/obo/GO_0042302,structural constituent of cuticle
http://purl.obolibrary.org/obo/GO_0006879,cellular iron ion homeostasis
http://purl.obolibrary.org/obo/GO_0098909,regulation of cardiac muscle cell action potential involved in regulation of contraction
http://purl.obolibrary.org/obo/GO_0042022,interleukin-12 receptor complex
http://purl.obolibrary.org/obo/GO_0010028,xanthophyll cycle
http://purl.obolibrary.org/obo/GO_0048938,lateral line nerve glial cell morphogenesis involved in differentiation
http://purl.obolibrary.org/obo/GO_0034395,regulation of transcription from RNA polymerase II promoter in response to iron
http://purl.obolibrary.org/obo/GO_0120133,negative regulation of actin cortical patch assembly
http://purl.obolibrary.org/obo/GO_0071661,regulation of granzyme B production
http://purl.obolibrary.org/obo/GO_0060582,cell fate determination involved in pattern specification
http://purl.obolibrary.org/obo/GO_0048199,"vesicle targeting, to, from or within Golgi"
http://purl.obolibrary.org/obo/GO_0060003,copper ion export
http://purl.obolibrary.org/obo/GO_0043548,phosphatidylinositol 3-kinase binding
http://purl.obolibrary.org/obo/GO_0042920,3-hydroxyphenylpropionic acid transmembrane transport
http://purl.obolibrary.org/obo/GO_1903303,negative regulation of pyruvate kinase activity
http://purl.obolibrary.org/obo/GO_0090646,mitochondrial tRNA processing
http://purl.obolibrary.org/obo/GO_0010974,negative regulation of division septum assembly
http://purl.obolibrary.org/obo/GO_0003163,sinoatrial node development
http://purl.obolibrary.org/obo/GO_0071513,phosphopantothenoylcysteine decarboxylase complex
http://purl.obolibrary.org/obo/GO_1990379,lipid transport across blood-brain barrier
http://purl.obolibrary.org/obo/GO_0070064,proline-rich region binding
http://purl.obolibrary.org/obo/GO_0044538,host cell periphery
http://purl.obolibrary.org/obo/GO_0120125,PNGase complex
http://purl.obolibrary.org/obo/GO_0015078,proton transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0072311,glomerular epithelial cell differentiation
http://purl.obolibrary.org/obo/GO_1990121,H-NS complex
http://purl.obolibrary.org/obo/GO_1903776,"regulation of double-strand break repair via single-strand annealing, removal of nonhomologous ends"
http://purl.obolibrary.org/obo/GO_0005324,long-chain fatty acid transporter activity
http://purl.obolibrary.org/obo/GO_0060255,regulation of macromolecule metabolic process
http://purl.obolibrary.org/obo/GO_0006555,methionine metabolic process
http://purl.obolibrary.org/obo/GO_0072106,regulation of ureteric bud formation
http://purl.obolibrary.org/obo/GO_0014815,"initiation of skeletal muscle satellite cell activation by growth factor signaling, involved in skeletal muscle regeneration"
http://purl.obolibrary.org/obo/GO_0045183,"translation factor activity, non-nucleic acid binding"
http://purl.obolibrary.org/obo/GO_0015547,nalidixic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0061002,negative regulation of dendritic spine morphogenesis
http://purl.obolibrary.org/obo/GO_0044727,DNA demethylation of male pronucleus
http://purl.obolibrary.org/obo/GO_0110013,positive regulation of aggregation involved in sorocarp development
http://purl.obolibrary.org/obo/GO_0019865,immunoglobulin binding
http://purl.obolibrary.org/obo/GO_0005262,calcium channel activity
http://purl.obolibrary.org/obo/GO_0034246,mitochondrial sequence-specific DNA-binding transcription factor activity
http://purl.obolibrary.org/obo/GO_1903491,response to simvastatin
http://purl.obolibrary.org/obo/GO_0099579,G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential
http://purl.obolibrary.org/obo/GO_0033266,ATPase-coupled choline transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0030700,glycine reductase complex
http://purl.obolibrary.org/obo/GO_0003341,cilium movement
http://purl.obolibrary.org/obo/GO_0035141,medial fin morphogenesis
http://purl.obolibrary.org/obo/GO_0046663,"dorsal closure, leading edge cell differentiation"
http://purl.obolibrary.org/obo/GO_0150019,basal dendrite morphogenesis
http://purl.obolibrary.org/obo/GO_0009329,acetate CoA-transferase complex
http://purl.obolibrary.org/obo/GO_0097455,spiny bracelet of Nageotte
http://purl.obolibrary.org/obo/GO_0015079,potassium ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0030974,thiamine pyrophosphate transmembrane transport
http://purl.obolibrary.org/obo/GO_0019467,"ornithine catabolic process, by decarboxylation"
http://purl.obolibrary.org/obo/GO_0017053,transcription repressor complex
http://purl.obolibrary.org/obo/GO_0007112,male meiosis cytokinesis
http://purl.obolibrary.org/obo/GO_0003164,His-Purkinje system development
http://purl.obolibrary.org/obo/GO_0019896,axonal transport of mitochondrion
http://purl.obolibrary.org/obo/GO_0015313,fluconazole:proton antiporter activity
http://purl.obolibrary.org/obo/GO_0045478,fusome organization
http://purl.obolibrary.org/obo/GO_0014816,skeletal muscle satellite cell differentiation
http://purl.obolibrary.org/obo/GO_0035983,response to trichostatin A
http://purl.obolibrary.org/obo/GO_0043621,protein self-association
http://purl.obolibrary.org/obo/GO_0009675,high-affinity sulfate:proton symporter activity
http://purl.obolibrary.org/obo/GO_0062199,"chromosome, centromeric inner repeat region"
http://purl.obolibrary.org/obo/GO_2000946,negative regulation of amylopectin catabolic process
http://purl.obolibrary.org/obo/GO_0008514,organic anion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0048762,mesenchymal cell differentiation
http://purl.obolibrary.org/obo/GO_0044381,glucose import in response to insulin stimulus
http://purl.obolibrary.org/obo/GO_0015548,organomercurial transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0046980,tapasin binding
http://purl.obolibrary.org/obo/GO_0001844,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway
http://purl.obolibrary.org/obo/GO_0062049,protein phosphatase inhibitor complex
http://purl.obolibrary.org/obo/GO_0009840,chloroplastic endopeptidase Clp complex
http://purl.obolibrary.org/obo/GO_0072695,regulation of DNA recombination at telomere
http://purl.obolibrary.org/obo/GO_0110014,negative regulation of aggregation involved in sorocarp development
http://purl.obolibrary.org/obo/GO_0072304,regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0098974,postsynaptic actin cytoskeleton organization
http://purl.obolibrary.org/obo/GO_0005334,norepinephrine:sodium symporter activity
http://purl.obolibrary.org/obo/GO_0061003,positive regulation of dendritic spine morphogenesis
http://purl.obolibrary.org/obo/GO_0098700,neurotransmitter loading into synaptic vesicle
http://purl.obolibrary.org/obo/GO_0042549,photosystem II stabilization
http://purl.obolibrary.org/obo/GO_0097371,MDM2/MDM4 family protein binding
http://purl.obolibrary.org/obo/GO_0005521,lamin binding
http://purl.obolibrary.org/obo/GO_0038166,angiotensin-activated signaling pathway
http://purl.obolibrary.org/obo/GO_0016559,peroxisome fission
http://purl.obolibrary.org/obo/GO_0002426,immunoglobulin production in mucosal tissue
